"initial_alias","converted_alias","name","description","namespace"
"GO:0007166","ENSMUSG00000025764","Jade1","jade family PHD finger 1 [Source:MGI Symbol;Acc:MGI:1925835]","GO"
"GO:0007166","ENSMUSG00000025779","Ly96","lymphocyte antigen 96 [Source:MGI Symbol;Acc:MGI:1341909]","GO"
"GO:0007166","ENSMUSG00000025793","Hgs","HGF-regulated tyrosine kinase substrate [Source:MGI Symbol;Acc:MGI:104681]","GO"
"GO:0007166","ENSMUSG00000025804","Ccr1","chemokine (C-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:104618]","GO"
"GO:0007166","ENSMUSG00000025809","Itgb1","integrin beta 1 (fibronectin receptor beta) [Source:MGI Symbol;Acc:MGI:96610]","GO"
"GO:0007166","ENSMUSG00000025810","Nrp1","neuropilin 1 [Source:MGI Symbol;Acc:MGI:106206]","GO"
"GO:0007166","ENSMUSG00000025813","Homer2","homer scaffolding protein 2 [Source:MGI Symbol;Acc:MGI:1347354]","GO"
"GO:0007166","ENSMUSG00000025854","Fam20c","family with sequence similarity 20, member C [Source:MGI Symbol;Acc:MGI:2136853]","GO"
"GO:0007166","ENSMUSG00000025856","Pdgfa","platelet derived growth factor, alpha [Source:MGI Symbol;Acc:MGI:97527]","GO"
"GO:0007166","ENSMUSG00000025860","Xiap","X-linked inhibitor of apoptosis [Source:MGI Symbol;Acc:MGI:107572]","GO"
"GO:0007166","ENSMUSG00000025876","Unc5a","unc-5 netrin receptor A [Source:MGI Symbol;Acc:MGI:894682]","GO"
"GO:0007166","ENSMUSG00000025880","Smad7","SMAD family member 7 [Source:MGI Symbol;Acc:MGI:1100518]","GO"
"GO:0007166","ENSMUSG00000025888","Casp1","caspase 1 [Source:MGI Symbol;Acc:MGI:96544]","GO"
"GO:0007166","ENSMUSG00000025889","Snca","synuclein, alpha [Source:MGI Symbol;Acc:MGI:1277151]","GO"
"GO:0007166","ENSMUSG00000025892","Gria4","glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]","GO"
"GO:0007166","ENSMUSG00000025902","Sox17","SRY (sex determining region Y)-box 17 [Source:MGI Symbol;Acc:MGI:107543]","GO"
"GO:0007166","ENSMUSG00000025907","Rb1cc1","RB1-inducible coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1341850]","GO"
"GO:0007166","ENSMUSG00000025915","Sgk3","serum/glucocorticoid regulated kinase 3 [Source:MGI Symbol;Acc:MGI:2182368]","GO"
"GO:0007166","ENSMUSG00000025927","Tfap2b","transcription factor AP-2 beta [Source:MGI Symbol;Acc:MGI:104672]","GO"
"GO:0007166","ENSMUSG00000025932","Eya1","EYA transcriptional coactivator and phosphatase 1 [Source:MGI Symbol;Acc:MGI:109344]","GO"
"GO:0007166","ENSMUSG00000025946","Pth2r","parathyroid hormone 2 receptor [Source:MGI Symbol;Acc:MGI:2180917]","GO"
"GO:0007166","ENSMUSG00000025958","Creb1","cAMP responsive element binding protein 1 [Source:MGI Symbol;Acc:MGI:88494]","GO"
"GO:0007166","ENSMUSG00000025969","Nrp2","neuropilin 2 [Source:MGI Symbol;Acc:MGI:1100492]","GO"
"GO:0007166","ENSMUSG00000025986","Slc39a10","solute carrier family 39 (zinc transporter), member 10 [Source:MGI Symbol;Acc:MGI:1914515]","GO"
"GO:0007166","ENSMUSG00000026011","Ctla4","cytotoxic T-lymphocyte-associated protein 4 [Source:MGI Symbol;Acc:MGI:88556]","GO"
"GO:0007166","ENSMUSG00000026012","Cd28","CD28 antigen [Source:MGI Symbol;Acc:MGI:88327]","GO"
"GO:0007166","ENSMUSG00000026019","Wdr12","WD repeat domain 12 [Source:MGI Symbol;Acc:MGI:1927241]","GO"
"GO:0007166","ENSMUSG00000026027","Stradb","STE20-related kinase adaptor beta [Source:MGI Symbol;Acc:MGI:2144047]","GO"
"GO:0007166","ENSMUSG00000026029","Casp8","caspase 8 [Source:MGI Symbol;Acc:MGI:1261423]","GO"
"GO:0007166","ENSMUSG00000026031","Cflar","CASP8 and FADD-like apoptosis regulator [Source:MGI Symbol;Acc:MGI:1336166]","GO"
"GO:0007166","ENSMUSG00000026043","Col3a1","collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]","GO"
"GO:0007166","ENSMUSG00000026068","Il18rap","interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]","GO"
"GO:0007166","ENSMUSG00000026069","Il1rl1","interleukin 1 receptor-like 1 [Source:MGI Symbol;Acc:MGI:98427]","GO"
"GO:0007166","ENSMUSG00000026070","Il18r1","interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]","GO"
"GO:0007166","ENSMUSG00000026072","Il1r1","interleukin 1 receptor, type I [Source:MGI Symbol;Acc:MGI:96545]","GO"
"GO:0007166","ENSMUSG00000026073","Il1r2","interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]","GO"
"GO:0007166","ENSMUSG00000026100","Mstn","myostatin [Source:MGI Symbol;Acc:MGI:95691]","GO"
"GO:0007166","ENSMUSG00000026104","Stat1","signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]","GO"
"GO:0007166","ENSMUSG00000026111","Unc50","unc-50 homolog [Source:MGI Symbol;Acc:MGI:1914637]","GO"
"GO:0007166","ENSMUSG00000026117","Zap70","zeta-chain (TCR) associated protein kinase [Source:MGI Symbol;Acc:MGI:99613]","GO"
"GO:0007166","ENSMUSG00000026121","Sema4c","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C [Source:MGI Symbol;Acc:MGI:109252]","GO"
"GO:0007166","ENSMUSG00000026124","Cfc1","cripto, FRL-1, cryptic family 1 [Source:MGI Symbol;Acc:MGI:109448]","GO"
"GO:0007166","ENSMUSG00000026166","Ccl20","chemokine (C-C motif) ligand 20 [Source:MGI Symbol;Acc:MGI:1329031]","GO"
"GO:0007166","ENSMUSG00000026167","Wnt10a","wingless-type MMTV integration site family, member 10A [Source:MGI Symbol;Acc:MGI:108071]","GO"
"GO:0007166","ENSMUSG00000026174","Cnot9","CCR4-NOT transcription complex, subunit 9 [Source:MGI Symbol;Acc:MGI:1928902]","GO"
"GO:0007166","ENSMUSG00000026175","Vil1","villin 1 [Source:MGI Symbol;Acc:MGI:98930]","GO"
"GO:0007166","ENSMUSG00000026180","Cxcr2","chemokine (C-X-C motif) receptor 2 [Source:MGI Symbol;Acc:MGI:105303]","GO"
"GO:0007166","ENSMUSG00000026185","Igfbp5","insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]","GO"
"GO:0007166","ENSMUSG00000026197","Zfand2b","zinc finger, AN1 type domain 2B [Source:MGI Symbol;Acc:MGI:1916068]","GO"
"GO:0007166","ENSMUSG00000026204","Ptprn","protein tyrosine phosphatase, receptor type, N [Source:MGI Symbol;Acc:MGI:102765]","GO"
"GO:0007166","ENSMUSG00000026222","Sp100","nuclear antigen Sp100 [Source:MGI Symbol;Acc:MGI:109561]","GO"
"GO:0007166","ENSMUSG00000026223","Itm2c","integral membrane protein 2C [Source:MGI Symbol;Acc:MGI:1927594]","GO"
"GO:0007166","ENSMUSG00000026235","Epha4","Eph receptor A4 [Source:MGI Symbol;Acc:MGI:98277]","GO"
"GO:0007166","ENSMUSG00000026241","Nppc","natriuretic peptide type C [Source:MGI Symbol;Acc:MGI:97369]","GO"
"GO:0007166","ENSMUSG00000026249","Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2 [Source:MGI Symbol;Acc:MGI:101780]","GO"
"GO:0007166","ENSMUSG00000026251","Chrnd","cholinergic receptor, nicotinic, delta polypeptide [Source:MGI Symbol;Acc:MGI:87893]","GO"
"GO:0007166","ENSMUSG00000026253","Chrng","cholinergic receptor, nicotinic, gamma polypeptide [Source:MGI Symbol;Acc:MGI:87895]","GO"
"GO:0007166","ENSMUSG00000026259","Ngef","neuronal guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1858414]","GO"
"GO:0007166","ENSMUSG00000026271","Gpr35","G protein-coupled receptor 35 [Source:MGI Symbol;Acc:MGI:1929509]","GO"
"GO:0007166","ENSMUSG00000026272","Agxt","alanine-glyoxylate aminotransferase [Source:MGI Symbol;Acc:MGI:1329033]","GO"
"GO:0007166","ENSMUSG00000026276","Sept2","septin 2 [Source:MGI Symbol;Acc:MGI:97298]","GO"
"GO:0007166","ENSMUSG00000026278","Bok","BCL2-related ovarian killer [Source:MGI Symbol;Acc:MGI:1858494]","GO"
"GO:0007166","ENSMUSG00000026309","Ilkap","integrin-linked kinase-associated serine/threonine phosphatase 2C [Source:MGI Symbol;Acc:MGI:1914694]","GO"
"GO:0007166","ENSMUSG00000026321","Tnfrsf11a","tumor necrosis factor receptor superfamily, member 11a, NFKB activator [Source:MGI Symbol;Acc:MGI:1314891]","GO"
"GO:0007166","ENSMUSG00000026361","Cdc73","cell division cycle 73, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:2384876]","GO"
"GO:0007166","ENSMUSG00000026387","Sctr","secretin receptor [Source:MGI Symbol;Acc:MGI:2441720]","GO"
"GO:0007166","ENSMUSG00000026395","Ptprc","protein tyrosine phosphatase, receptor type, C [Source:MGI Symbol;Acc:MGI:97810]","GO"
"GO:0007166","ENSMUSG00000026417","Pigr","polymeric immunoglobulin receptor [Source:MGI Symbol;Acc:MGI:103080]","GO"
"GO:0007166","ENSMUSG00000026424","Gpr37l1","G protein-coupled receptor 37-like 1 [Source:MGI Symbol;Acc:MGI:1928503]","GO"
"GO:0007166","ENSMUSG00000026433","Rab29","RAB29, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2385107]","GO"
"GO:0007166","ENSMUSG00000026434","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1 [Source:MGI Symbol;Acc:MGI:1934811]","GO"
"GO:0007166","ENSMUSG00000026455","Klhl12","kelch-like 12 [Source:MGI Symbol;Acc:MGI:2385619]","GO"
"GO:0007166","ENSMUSG00000026457","Adipor1","adiponectin receptor 1 [Source:MGI Symbol;Acc:MGI:1919924]","GO"
"GO:0007166","ENSMUSG00000026496","Parp1","poly (ADP-ribose) polymerase family, member 1 [Source:MGI Symbol;Acc:MGI:1340806]","GO"
"GO:0007166","ENSMUSG00000026514","Cnih3","cornichon family AMPA receptor auxiliary protein 3 [Source:MGI Symbol;Acc:MGI:1920228]","GO"
"GO:0007166","ENSMUSG00000026556","Vangl2","VANGL planar cell polarity 2 [Source:MGI Symbol;Acc:MGI:2135272]","GO"
"GO:0007166","ENSMUSG00000026573","Xcl1","chemokine (C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:104593]","GO"
"GO:0007166","ENSMUSG00000026586","Prrx1","paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]","GO"
"GO:0007166","ENSMUSG00000026614","Slc30a10","solute carrier family 30, member 10 [Source:MGI Symbol;Acc:MGI:2685058]","GO"
"GO:0007166","ENSMUSG00000026620","Mark1","MAP/microtubule affinity regulating kinase 1 [Source:MGI Symbol;Acc:MGI:2664902]","GO"
"GO:0007166","ENSMUSG00000026628","Atf3","activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384]","GO"
"GO:0007166","ENSMUSG00000026640","Plxna2","plexin A2 [Source:MGI Symbol;Acc:MGI:107684]","GO"
"GO:0007166","ENSMUSG00000026674","Ddr2","discoidin domain receptor family, member 2 [Source:MGI Symbol;Acc:MGI:1345277]","GO"
"GO:0007166","ENSMUSG00000026676","Ccdc3","coiled-coil domain containing 3 [Source:MGI Symbol;Acc:MGI:1921436]","GO"
"GO:0007166","ENSMUSG00000026686","Lmx1a","LIM homeobox transcription factor 1 alpha [Source:MGI Symbol;Acc:MGI:1888519]","GO"
"GO:0007166","ENSMUSG00000026697","Myoc","myocilin [Source:MGI Symbol;Acc:MGI:1202864]","GO"
"GO:0007166","ENSMUSG00000026700","Tnfsf4","tumor necrosis factor (ligand) superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104511]","GO"
"GO:0007166","ENSMUSG00000026725","Tnn","tenascin N [Source:MGI Symbol;Acc:MGI:2665790]","GO"
"GO:0007166","ENSMUSG00000026728","Vim","vimentin [Source:MGI Symbol;Acc:MGI:98932]","GO"
"GO:0007166","ENSMUSG00000026768","Itga8","integrin alpha 8 [Source:MGI Symbol;Acc:MGI:109442]","GO"
"GO:0007166","ENSMUSG00000026770","Il2ra","interleukin 2 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:96549]","GO"
"GO:0007166","ENSMUSG00000026778","Prkcq","protein kinase C, theta [Source:MGI Symbol;Acc:MGI:97601]","GO"
"GO:0007166","ENSMUSG00000026791","Slc2a8","solute carrier family 2, (facilitated glucose transporter), member 8 [Source:MGI Symbol;Acc:MGI:1860103]","GO"
"GO:0007166","ENSMUSG00000026812","Tsc1","TSC complex subunit 1 [Source:MGI Symbol;Acc:MGI:1929183]","GO"
"GO:0007166","ENSMUSG00000026814","Eng","endoglin [Source:MGI Symbol;Acc:MGI:95392]","GO"
"GO:0007166","ENSMUSG00000026822","Lcn2","lipocalin 2 [Source:MGI Symbol;Acc:MGI:96757]","GO"
"GO:0007166","ENSMUSG00000026834","Acvr1c","activin A receptor, type IC [Source:MGI Symbol;Acc:MGI:2661081]","GO"
"GO:0007166","ENSMUSG00000026835","Fcnb","ficolin B [Source:MGI Symbol;Acc:MGI:1341158]","GO"
"GO:0007166","ENSMUSG00000026836","Acvr1","activin A receptor, type 1 [Source:MGI Symbol;Acc:MGI:87911]","GO"
"GO:0007166","ENSMUSG00000026842","Abl1","c-abl oncogene 1, non-receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:87859]","GO"
"GO:0007166","ENSMUSG00000026864","Hspa5","heat shock protein 5 [Source:MGI Symbol;Acc:MGI:95835]","GO"
"GO:0007166","ENSMUSG00000026872","Zeb2","zinc finger E-box binding homeobox 2 [Source:MGI Symbol;Acc:MGI:1344407]","GO"
"GO:0007166","ENSMUSG00000026875","Traf1","TNF receptor-associated factor 1 [Source:MGI Symbol;Acc:MGI:101836]","GO"
"GO:0007166","ENSMUSG00000026878","Rab14","RAB14, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915615]","GO"
"GO:0007166","ENSMUSG00000026883","Dab2ip","disabled 2 interacting protein [Source:MGI Symbol;Acc:MGI:1916851]","GO"
"GO:0007166","ENSMUSG00000026888","Grb14","growth factor receptor bound protein 14 [Source:MGI Symbol;Acc:MGI:1355324]","GO"
"GO:0007166","ENSMUSG00000026921","Egfl7","EGF-like domain 7 [Source:MGI Symbol;Acc:MGI:2449923]","GO"
"GO:0007166","ENSMUSG00000026923","Notch1","notch 1 [Source:MGI Symbol;Acc:MGI:97363]","GO"
"GO:0007166","ENSMUSG00000026938","Fcna","ficolin A [Source:MGI Symbol;Acc:MGI:1340905]","GO"
"GO:0007166","ENSMUSG00000026942","Traf2","TNF receptor-associated factor 2 [Source:MGI Symbol;Acc:MGI:101835]","GO"
"GO:0007166","ENSMUSG00000026946","Nmi","N-myc (and STAT) interactor [Source:MGI Symbol;Acc:MGI:1928368]","GO"
"GO:0007166","ENSMUSG00000026959","Grin1","glutamate receptor, ionotropic, NMDA1 (zeta 1) [Source:MGI Symbol;Acc:MGI:95819]","GO"
"GO:0007166","ENSMUSG00000026966","Ssna1","SS nuclear autoantigen 1 [Source:MGI Symbol;Acc:MGI:1915725]","GO"
"GO:0007166","ENSMUSG00000026971","Itgb6","integrin beta 6 [Source:MGI Symbol;Acc:MGI:96615]","GO"
"GO:0007166","ENSMUSG00000026972","Arrdc1","arrestin domain containing 1 [Source:MGI Symbol;Acc:MGI:2446136]","GO"
"GO:0007166","ENSMUSG00000026981","Il1rn","interleukin 1 receptor antagonist [Source:MGI Symbol;Acc:MGI:96547]","GO"
"GO:0007166","ENSMUSG00000026983","Il1f5","interleukin 1 family, member 5 (delta) [Source:MGI Symbol;Acc:MGI:1859325]","GO"
"GO:0007166","ENSMUSG00000026984","Il1f6","interleukin 1 family, member 6 [Source:MGI Symbol;Acc:MGI:1859324]","GO"
"GO:0007166","ENSMUSG00000026985","Il1f8","interleukin 1 family, member 8 [Source:MGI Symbol;Acc:MGI:1916927]","GO"
"GO:0007166","ENSMUSG00000027004","Frzb","frizzled-related protein [Source:MGI Symbol;Acc:MGI:892032]","GO"
"GO:0007166","ENSMUSG00000027009","Itga4","integrin alpha 4 [Source:MGI Symbol;Acc:MGI:96603]","GO"
"GO:0007166","ENSMUSG00000027030","Stk39","serine/threonine kinase 39 [Source:MGI Symbol;Acc:MGI:1858416]","GO"
"GO:0007166","ENSMUSG00000027070","Lrp2","low density lipoprotein receptor-related protein 2 [Source:MGI Symbol;Acc:MGI:95794]","GO"
"GO:0007166","ENSMUSG00000027071","P2rx3","purinergic receptor P2X, ligand-gated ion channel, 3 [Source:MGI Symbol;Acc:MGI:1097160]","GO"
"GO:0007166","ENSMUSG00000027087","Itgav","integrin alpha V [Source:MGI Symbol;Acc:MGI:96608]","GO"
"GO:0007166","ENSMUSG00000027091","Zc3h15","zinc finger CCCH-type containing 15 [Source:MGI Symbol;Acc:MGI:1919747]","GO"
"GO:0007166","ENSMUSG00000027107","Chrna1","cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle) [Source:MGI Symbol;Acc:MGI:87885]","GO"
"GO:0007166","ENSMUSG00000027111","Itga6","integrin alpha 6 [Source:MGI Symbol;Acc:MGI:96605]","GO"
"GO:0007166","ENSMUSG00000027120","Fshb","follicle stimulating hormone beta [Source:MGI Symbol;Acc:MGI:95582]","GO"
"GO:0007166","ENSMUSG00000027164","Traf6","TNF receptor-associated factor 6 [Source:MGI Symbol;Acc:MGI:108072]","GO"
"GO:0007166","ENSMUSG00000027168","Pax6","paired box 6 [Source:MGI Symbol;Acc:MGI:97490]","GO"
"GO:0007166","ENSMUSG00000027189","Trim44","tripartite motif-containing 44 [Source:MGI Symbol;Acc:MGI:1931835]","GO"
"GO:0007166","ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D [Source:MGI Symbol;Acc:MGI:2387661]","GO"
"GO:0007166","ENSMUSG00000027204","Fbn1","fibrillin 1 [Source:MGI Symbol;Acc:MGI:95489]","GO"
"GO:0007166","ENSMUSG00000027208","Fgf7","fibroblast growth factor 7 [Source:MGI Symbol;Acc:MGI:95521]","GO"
"GO:0007166","ENSMUSG00000027223","Mapk8ip1","mitogen-activated protein kinase 8 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1309464]","GO"
"GO:0007166","ENSMUSG00000027230","Creb3l1","cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]","GO"
"GO:0007166","ENSMUSG00000027239","Mdk","midkine [Source:MGI Symbol;Acc:MGI:96949]","GO"
"GO:0007166","ENSMUSG00000027248","Pdia3","protein disulfide isomerase associated 3 [Source:MGI Symbol;Acc:MGI:95834]","GO"
"GO:0007166","ENSMUSG00000027249","F2","coagulation factor II [Source:MGI Symbol;Acc:MGI:88380]","GO"
"GO:0007166","ENSMUSG00000027253","Lrp4","low density lipoprotein receptor-related protein 4 [Source:MGI Symbol;Acc:MGI:2442252]","GO"
"GO:0007166","ENSMUSG00000027274","Mkks","McKusick-Kaufman syndrome [Source:MGI Symbol;Acc:MGI:1891836]","GO"
"GO:0007166","ENSMUSG00000027276","Jag1","jagged 1 [Source:MGI Symbol;Acc:MGI:1095416]","GO"
"GO:0007166","ENSMUSG00000027297","Ltk","leukocyte tyrosine kinase [Source:MGI Symbol;Acc:MGI:96840]","GO"
"GO:0007166","ENSMUSG00000027298","Tyro3","TYRO3 protein tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:104294]","GO"
"GO:0007166","ENSMUSG00000027303","Ptpra","protein tyrosine phosphatase, receptor type, A [Source:MGI Symbol;Acc:MGI:97808]","GO"
"GO:0007166","ENSMUSG00000027304","Rtf1","RTF1, Paf1/RNA polymerase II complex component [Source:MGI Symbol;Acc:MGI:1309480]","GO"
"GO:0007166","ENSMUSG00000027313","Chac1","ChaC, cation transport regulator 1 [Source:MGI Symbol;Acc:MGI:1916315]","GO"
"GO:0007166","ENSMUSG00000027314","Dll4","delta like canonical Notch ligand 4 [Source:MGI Symbol;Acc:MGI:1859388]","GO"
"GO:0007166","ENSMUSG00000027316","Gfra4","glial cell line derived neurotrophic factor family receptor alpha 4 [Source:MGI Symbol;Acc:MGI:1341873]","GO"
"GO:0007166","ENSMUSG00000027318","Adam33","a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813]","GO"
"GO:0007166","ENSMUSG00000027339","Rassf2","Ras association (RalGDS/AF-6) domain family member 2 [Source:MGI Symbol;Acc:MGI:2442060]","GO"
"GO:0007166","ENSMUSG00000027356","Fermt1","fermitin family member 1 [Source:MGI Symbol;Acc:MGI:2443583]","GO"
"GO:0007166","ENSMUSG00000027358","Bmp2","bone morphogenetic protein 2 [Source:MGI Symbol;Acc:MGI:88177]","GO"
"GO:0007166","ENSMUSG00000027363","Usp8","ubiquitin specific peptidase 8 [Source:MGI Symbol;Acc:MGI:1934029]","GO"
"GO:0007166","ENSMUSG00000027375","Mal","myelin and lymphocyte protein, T cell differentiation protein [Source:MGI Symbol;Acc:MGI:892970]","GO"
"GO:0007166","ENSMUSG00000027381","Bcl2l11","BCL2-like 11 (apoptosis facilitator) [Source:MGI Symbol;Acc:MGI:1197519]","GO"
"GO:0007166","ENSMUSG00000027398","Il1b","interleukin 1 beta [Source:MGI Symbol;Acc:MGI:96543]","GO"
"GO:0007166","ENSMUSG00000027399","Il1a","interleukin 1 alpha [Source:MGI Symbol;Acc:MGI:96542]","GO"
"GO:0007166","ENSMUSG00000027423","Snx5","sorting nexin 5 [Source:MGI Symbol;Acc:MGI:1916428]","GO"
"GO:0007166","ENSMUSG00000027434","Nkx2-2","NK2 homeobox 2 [Source:MGI Symbol;Acc:MGI:97347]","GO"
"GO:0007166","ENSMUSG00000027460","Angpt4","angiopoietin 4 [Source:MGI Symbol;Acc:MGI:1336887]","GO"
"GO:0007166","ENSMUSG00000027466","Rbck1","RanBP-type and C3HC4-type zinc finger containing 1 [Source:MGI Symbol;Acc:MGI:1344372]","GO"
"GO:0007166","ENSMUSG00000027514","Zbp1","Z-DNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1927449]","GO"
"GO:0007166","ENSMUSG00000027524","Edn3","endothelin 3 [Source:MGI Symbol;Acc:MGI:95285]","GO"
"GO:0007166","ENSMUSG00000027540","Ptpn1","protein tyrosine phosphatase, non-receptor type 1 [Source:MGI Symbol;Acc:MGI:97805]","GO"
"GO:0007166","ENSMUSG00000027544","Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 [Source:MGI Symbol;Acc:MGI:102463]","GO"
"GO:0007166","ENSMUSG00000027560","Dok5","docking protein 5 [Source:MGI Symbol;Acc:MGI:1924079]","GO"
"GO:0007166","ENSMUSG00000027568","Ntsr1","neurotensin receptor 1 [Source:MGI Symbol;Acc:MGI:97386]","GO"
"GO:0007166","ENSMUSG00000027573","Gid8","GID complex subunit 8 [Source:MGI Symbol;Acc:MGI:1923675]","GO"
"GO:0007166","ENSMUSG00000027577","Chrna4","cholinergic receptor, nicotinic, alpha polypeptide 4 [Source:MGI Symbol;Acc:MGI:87888]","GO"
"GO:0007166","ENSMUSG00000027582","Zgpat","zinc finger, CCCH-type with G patch domain [Source:MGI Symbol;Acc:MGI:2449939]","GO"
"GO:0007166","ENSMUSG00000027630","Tbl1xr1","transducin (beta)-like 1X-linked receptor 1 [Source:MGI Symbol;Acc:MGI:2441730]","GO"
"GO:0007166","ENSMUSG00000027639","Samhd1","SAM domain and HD domain, 1 [Source:MGI Symbol;Acc:MGI:1927468]","GO"
"GO:0007166","ENSMUSG00000027646","Src","Rous sarcoma oncogene [Source:MGI Symbol;Acc:MGI:98397]","GO"
"GO:0007166","ENSMUSG00000027660","Skil","SKI-like [Source:MGI Symbol;Acc:MGI:106203]","GO"
