geneid	15948X1	15948X2	15948X3	15948X4	15948X5	15948X6	15948X7	15948X8	15948X9	15948X10
ENSMUSG00000029268	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029269	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029270	4	5	27	10	6	16	54	20	9	3
ENSMUSG00000029272	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029273	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029275	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000029276	5	8	47	6	5	15	43	9	5	7
ENSMUSG00000029279	2	0	2	0	1	3	9	1	1	0
ENSMUSG00000029280	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029281	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029282	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029283	1	4	8	1	1	6	46	9	2	4
ENSMUSG00000029286	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029287	72	87	306	86	62	193	341	162	103	79
ENSMUSG00000029288	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029290	59	51	170	77	58	126	202	93	77	105
ENSMUSG00000029291	43	37	188	71	36	157	338	116	109	65
ENSMUSG00000029298	54	92	275	90	25	158	507	195	103	100
ENSMUSG00000029299	0	0	5	5	0	3	6	4	6	4
ENSMUSG00000029304	0	0	0	0	2	1	10	4	6	1
ENSMUSG00000029306	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029307	0	0	0	0	0	0	2	0	0	0
ENSMUSG00000029309	542	1066	3541	834	669	2727	5771	2234	1526	1394
ENSMUSG00000029310	32	57	212	70	45	150	407	130	114	69
ENSMUSG00000029311	24	20	82	46	25	34	59	22	16	10
ENSMUSG00000029312	13	13	80	23	11	35	93	33	21	20
ENSMUSG00000029313	94	136	455	150	130	293	474	224	157	118
ENSMUSG00000029314	21	21	197	43	41	91	52	24	25	29
ENSMUSG00000029319	44	70	335	87	53	183	304	102	75	45
ENSMUSG00000029320	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029321	0	5	12	6	11	21	8	2	7	7
ENSMUSG00000029322	0	0	1	0	0	1	0	1	2	0
ENSMUSG00000029326	7	10	62	23	13	40	67	17	18	23
ENSMUSG00000029328	251	313	934	391	298	794	1215	388	372	541
ENSMUSG00000029330	2	5	21	11	3	9	77	18	19	11
ENSMUSG00000029331	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029334	1	1	5	1	0	3	6	0	0	1
ENSMUSG00000029335	0	0	25	0	1	5	2	0	0	0
ENSMUSG00000029337	0	0	0	0	0	0	2	2	3	0
ENSMUSG00000029338	249	358	1132	391	216	776	1262	447	364	292
ENSMUSG00000029343	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000029344	7	15	63	17	10	46	142	63	16	9
ENSMUSG00000029345	13	17	56	16	8	53	104	64	24	16
ENSMUSG00000029346	3	2	14	1	2	4	17	2	6	1
ENSMUSG00000029348	0	0	2	0	0	0	6	1	0	5
ENSMUSG00000029352	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000029359	22	47	138	28	37	85	293	93	81	30
ENSMUSG00000029360	3	4	7	3	3	1	2	1	0	0
ENSMUSG00000029361	0	0	2	1	0	0	70	15	6	3
ENSMUSG00000029363	1	1	11	2	5	9	28	3	3	1
ENSMUSG00000029364	33	42	273	46	35	142	477	209	82	46
ENSMUSG00000029366	4	3	9	2	1	12	46	9	9	2
ENSMUSG00000029368	0	0	0	0	0	0	0	0	0	8
ENSMUSG00000029369	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029370	1	0	0	0	0	0	1	0	0	0
ENSMUSG00000029371	0	0	0	0	0	2	1	4	1	1
ENSMUSG00000029372	2	1	18	2	1	0	6	12	25	5
ENSMUSG00000029373	2	5	14	1	5	7	24	11	6	4
ENSMUSG00000029375	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029376	5	13	48	9	8	32	72	18	14	6
ENSMUSG00000029377	0	0	5	0	0	0	17	7	3	2
ENSMUSG00000029378	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000029379	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029380	1	0	22	1	3	5	17	9	6	3
ENSMUSG00000029381	21	43	136	31	28	91	208	110	94	38
ENSMUSG00000029384	2	3	1	2	0	1	2	2	0	1
ENSMUSG00000029385	10	14	81	24	12	48	120	41	29	33
ENSMUSG00000029386	2	3	11	4	1	6	22	8	10	2
ENSMUSG00000029387	6	14	49	8	5	34	71	30	21	17
ENSMUSG00000029388	24	28	88	28	22	65	125	45	41	30
ENSMUSG00000029389	13	15	61	24	9	40	92	39	14	15
ENSMUSG00000029390	41	39	206	39	32	105	287	91	59	32
ENSMUSG00000029392	176	206	963	244	241	865	2071	722	420	270
ENSMUSG00000029394	3	2	16	5	5	9	24	8	5	2
ENSMUSG00000029397	22	16	107	16	23	53	180	44	40	33
ENSMUSG00000029401	1	0	14	0	0	4	20	4	8	2
ENSMUSG00000029402	6	3	18	10	5	19	48	11	2	9
ENSMUSG00000029403	15	17	44	16	14	30	86	41	32	8
ENSMUSG00000029404	7	14	74	13	10	41	149	50	21	13
ENSMUSG00000029405	65	107	398	131	88	276	837	307	202	127
ENSMUSG00000029406	47	59	149	51	27	100	283	151	66	51
ENSMUSG00000029407	48	62	209	76	63	131	324	177	106	68
ENSMUSG00000029408	8	1	28	5	3	24	97	29	11	6
ENSMUSG00000029409	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029410	0	0	0	1	2	1	0	1	1	0
ENSMUSG00000029413	16	18	60	13	8	39	107	42	12	14
ENSMUSG00000029414	1	1	4	0	0	4	41	1	2	0
ENSMUSG00000029415	12	18	101	47	27	64	184	66	44	22
ENSMUSG00000029416	10	10	49	9	7	41	108	24	20	13
ENSMUSG00000029417	13	12	40	14	2	44	90	17	14	14
ENSMUSG00000029419	0	0	0	0	0	0	3	1	0	0
ENSMUSG00000029420	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000029422	180	297	921	289	254	633	1065	386	311	325
ENSMUSG00000029423	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029426	376	468	1509	614	353	884	1818	757	501	370
ENSMUSG00000029427	17	24	120	25	29	82	166	48	33	21
ENSMUSG00000029428	14	12	57	16	14	35	134	47	33	27
ENSMUSG00000029430	31	37	153	38	21	120	345	111	59	23
ENSMUSG00000029431	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029432	471	530	2942	670	502	1795	4059	1307	828	469
ENSMUSG00000029433	10	10	69	13	15	30	104	29	26	19
ENSMUSG00000029434	42	56	228	76	49	156	278	100	66	59
ENSMUSG00000029436	0	0	6	1	0	8	18	2	4	1
ENSMUSG00000029437	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029438	7	22	60	19	15	28	77	34	12	26
ENSMUSG00000029439	40	63	200	68	46	149	314	112	76	78
ENSMUSG00000029440	4	15	37	9	5	26	72	28	9	8
ENSMUSG00000029442	2	1	9	1	2	4	20	4	2	4
ENSMUSG00000029445	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000029446	4	0	19	6	2	11	37	14	12	5
ENSMUSG00000029447	120	163	673	193	127	427	1109	375	223	155
ENSMUSG00000029449	0	0	1	2	0	3	10	3	0	0
ENSMUSG00000029451	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029452	3	14	17	3	7	25	67	26	19	8
ENSMUSG00000029454	6	7	41	7	7	23	52	12	11	7
ENSMUSG00000029455	92	163	459	101	126	368	472	179	124	111
ENSMUSG00000029456	1	2	15	3	4	11	40	15	7	5
ENSMUSG00000029458	46	66	200	59	53	133	392	142	117	58
ENSMUSG00000029461	46	36	179	51	54	131	326	164	119	46
ENSMUSG00000029462	33	38	162	60	37	132	392	152	106	60
ENSMUSG00000029463	2	7	35	7	10	16	93	22	19	11
ENSMUSG00000029464	15	12	70	29	9	51	95	15	20	18
ENSMUSG00000029465	36	45	282	51	48	154	627	178	138	52
ENSMUSG00000029466	25	16	128	38	23	75	250	65	60	42
ENSMUSG00000029467	12948	16483	65032	17865	12149	35464	39990	16852	10860	11720
ENSMUSG00000029468	5	10	39	10	9	26	96	36	23	10
ENSMUSG00000029469	85	217	466	162	143	371	215	89	61	78
ENSMUSG00000029470	23	39	135	47	21	87	216	85	42	45
ENSMUSG00000029471	5	16	59	13	6	29	108	39	23	10
ENSMUSG00000029472	136	186	815	189	159	469	1030	404	216	185
ENSMUSG00000029474	35	61	204	59	52	166	397	105	86	55
ENSMUSG00000029475	13	19	40	11	8	36	57	29	17	16
ENSMUSG00000029477	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000029478	79	77	209	65	75	192	239	199	138	71
ENSMUSG00000029480	12	13	65	18	15	35	149	72	43	13
ENSMUSG00000029482	0	2	12	5	2	9	78	13	8	0
ENSMUSG00000029484	25	25	117	25	25	84	380	145	69	27
ENSMUSG00000029486	75	95	321	114	60	220	366	154	115	112
ENSMUSG00000029490	1	3	19	2	1	4	14	5	1	2
ENSMUSG00000029491	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029499	49	55	233	79	62	147	219	67	77	46
ENSMUSG00000029500	11	11	58	17	17	41	141	45	30	12
ENSMUSG00000029501	83	91	405	95	59	236	531	201	118	67
ENSMUSG00000029502	117	169	709	211	194	487	1198	412	365	201
ENSMUSG00000029503	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029504	11	12	32	15	5	24	50	23	18	10
ENSMUSG00000029505	69	110	375	125	76	234	509	216	137	83
ENSMUSG00000029507	4	5	34	3	4	26	103	26	12	8
ENSMUSG00000029510	0	0	0	0	0	0	6	1	1	0
ENSMUSG00000029512	37	50	155	55	32	114	336	178	85	40
ENSMUSG00000029513	30	45	127	30	21	81	167	70	31	38
ENSMUSG00000029516	2	5	14	5	2	10	55	15	5	1
ENSMUSG00000029517	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029518	23	37	132	27	21	101	270	71	51	38
ENSMUSG00000029521	4	7	26	7	6	21	66	22	25	8
ENSMUSG00000029522	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029524	12	3	32	9	6	25	70	28	4	9
ENSMUSG00000029526	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029528	19	22	104	23	21	80	274	92	47	22
ENSMUSG00000029530	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000029534	21	37	113	24	19	73	182	69	39	21
ENSMUSG00000029535	4	1	26	5	4	11	70	28	12	10
ENSMUSG00000029536	35	59	128	80	54	118	148	85	39	70
ENSMUSG00000029538	6	10	38	10	10	23	87	23	25	9
ENSMUSG00000029541	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029544	4	8	25	11	4	14	56	18	8	9
ENSMUSG00000029545	32	66	269	62	41	205	366	116	75	34
ENSMUSG00000029546	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029547	21	17	120	29	26	59	235	96	51	19
ENSMUSG00000029550	19	10	95	21	17	41	127	45	20	16
ENSMUSG00000029551	0	1	6	1	1	3	23	5	2	0
ENSMUSG00000029552	5	10	35	8	4	15	41	11	8	2
ENSMUSG00000029553	0	1	7	0	2	2	3	1	2	1
ENSMUSG00000029554	8	15	85	11	9	52	119	41	28	18
ENSMUSG00000029556	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029557	4	7	26	7	2	33	41	14	9	7
ENSMUSG00000029559	5	8	50	14	11	27	107	41	25	17
ENSMUSG00000029560	5	4	22	2	4	22	92	24	10	4
ENSMUSG00000029561	16	38	56	22	5	42	210	76	33	24
ENSMUSG00000029563	11	17	80	15	3	33	86	58	22	49
ENSMUSG00000029564	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029569	35	51	197	64	45	146	309	126	69	70
ENSMUSG00000029570	1	1	21	5	5	25	63	25	3	4
ENSMUSG00000029571	280	464	1696	479	473	1108	1617	749	488	375
ENSMUSG00000029575	20	40	120	51	34	82	214	63	45	19
ENSMUSG00000029576	0	2	9	3	0	2	14	10	3	0
ENSMUSG00000029577	66	82	327	103	59	224	690	255	148	64
ENSMUSG00000029578	46	59	262	64	40	127	343	127	80	54
ENSMUSG00000029580	314	507	2429	448	219	1337	6562	2675	849	402
ENSMUSG00000029581	4	6	45	6	4	18	213	56	21	7
ENSMUSG00000029586	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000029587	19	15	86	18	20	49	137	50	30	21
ENSMUSG00000029591	7	14	33	6	6	26	79	19	11	9
ENSMUSG00000029592	5	13	40	11	2	25	89	20	17	10
ENSMUSG00000029594	13	17	56	12	6	40	107	33	18	15
ENSMUSG00000029595	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029596	1	4	6	0	4	7	37	8	8	2
ENSMUSG00000029597	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029598	18	26	76	15	15	45	155	69	36	17
ENSMUSG00000029599	11	22	73	20	13	45	155	71	20	19
ENSMUSG00000029600	1	6	19	5	4	18	31	7	1	7
ENSMUSG00000029601	0	1	0	0	0	3	1	0	0	1
ENSMUSG00000029602	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029603	0	1	4	1	0	1	6	2	2	0
ENSMUSG00000029605	4	2	13	1	3	5	16	9	2	1
ENSMUSG00000029607	1	0	0	0	0	2	0	0	0	2
ENSMUSG00000029608	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000029610	14	33	72	21	16	55	133	65	34	17
ENSMUSG00000029613	54	65	171	49	47	141	268	137	102	75
ENSMUSG00000029614	90	119	561	123	75	328	1118	229	213	119
ENSMUSG00000029616	14	26	103	19	21	97	325	80	61	32
ENSMUSG00000029617	15	14	131	24	15	72	224	75	53	38
ENSMUSG00000029618	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029620	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029621	23	25	110	32	23	47	180	64	55	15
ENSMUSG00000029622	13	41	125	28	18	97	387	116	66	33
ENSMUSG00000029623	54	82	257	107	74	185	461	150	114	119
ENSMUSG00000029624	24	10	66	16	18	54	109	34	32	11
ENSMUSG00000029625	3	15	30	8	6	18	69	20	15	2
ENSMUSG00000029627	4	2	34	16	7	21	53	16	9	5
ENSMUSG00000029629	113	150	463	159	122	297	581	228	167	195
ENSMUSG00000029630	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029632	149	280	1240	281	226	720	1886	579	385	237
ENSMUSG00000029633	0	1	4	2	1	5	7	2	0	0
ENSMUSG00000029634	61	102	332	82	79	189	498	138	113	78
ENSMUSG00000029635	32	72	229	56	45	147	324	119	102	66
ENSMUSG00000029636	2	1	4	0	2	13	10	12	2	3
ENSMUSG00000029638	1	3	17	6	0	5	22	10	5	3
ENSMUSG00000029640	33	42	165	28	34	82	223	63	58	35
ENSMUSG00000029641	0	0	9	0	0	0	10	5	5	0
ENSMUSG00000029642	3	21	94	34	16	48	182	45	48	29
ENSMUSG00000029644	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029646	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029647	102	123	429	149	129	300	562	207	153	158
ENSMUSG00000029648	158	281	883	228	318	725	1602	733	522	269
ENSMUSG00000029649	74	77	368	119	89	233	537	144	160	113
ENSMUSG00000029650	3	5	29	13	7	20	33	5	11	6
ENSMUSG00000029651	231	411	1342	349	179	759	1167	521	347	285
ENSMUSG00000029655	132	174	632	180	127	381	840	339	190	180
ENSMUSG00000029656	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029657	39	75	306	94	108	212	685	253	126	63
ENSMUSG00000029658	0	0	0	1	0	0	1	0	0	0
ENSMUSG00000029659	9	17	92	10	15	39	197	78	47	24
ENSMUSG00000029660	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029661	46	72	354	75	40	206	2769	1123	546	159
ENSMUSG00000029663	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029664	1	2	6	0	1	2	13	4	1	2
ENSMUSG00000029669	22	35	184	35	24	118	345	135	73	53
ENSMUSG00000029670	19	25	112	35	24	76	168	59	36	33
ENSMUSG00000029671	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029672	54	43	219	54	42	111	294	93	88	64
ENSMUSG00000029673	52	82	183	88	37	147	212	101	76	63
ENSMUSG00000029674	3	7	16	4	4	12	42	13	16	5
ENSMUSG00000029675	4	27	111	22	21	92	713	493	119	65
ENSMUSG00000029676	10	29	94	24	20	65	140	48	28	28
ENSMUSG00000029678	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029679	0	0	0	0	0	0	1	0	1	0
ENSMUSG00000029680	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029681	19	35	124	34	12	81	252	115	51	24
ENSMUSG00000029682	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000029683	930	991	3530	1238	1811	2558	5716	2019	2185	1087
ENSMUSG00000029684	85	110	348	160	115	204	393	244	179	153
ENSMUSG00000029685	121	190	351	183	138	286	224	122	62	115
ENSMUSG00000029686	131	175	684	198	138	434	962	317	244	170
ENSMUSG00000029687	17	20	75	23	26	58	110	32	24	32
ENSMUSG00000029695	1	2	6	3	1	4	5	2	6	3
ENSMUSG00000029697	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029699	0	0	1	0	0	1	2	1	0	0
ENSMUSG00000029700	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000029701	37	58	185	44	39	107	336	113	104	40
ENSMUSG00000029703	6	2	18	3	2	15	59	10	10	5
ENSMUSG00000029705	132	189	717	212	173	469	1026	377	245	185
ENSMUSG00000029706	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029707	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029708	10	18	73	14	15	43	139	40	21	15
ENSMUSG00000029710	41	41	189	41	31	105	336	123	66	41
ENSMUSG00000029711	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029712	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029713	9	19	98	17	7	41	240	76	30	15
ENSMUSG00000029714	19	21	71	31	21	59	92	44	22	10
ENSMUSG00000029715	2	2	6	2	1	7	24	7	6	3
ENSMUSG00000029716	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000029718	15	21	87	31	24	66	483	184	87	24
ENSMUSG00000029720	0	1	1	1	0	1	5	1	0	0
ENSMUSG00000029722	3	5	28	5	6	28	93	30	14	8
ENSMUSG00000029723	31	26	166	43	19	131	245	119	59	38
ENSMUSG00000029725	1	4	6	0	1	0	14	13	0	2
ENSMUSG00000029726	7	8	72	13	17	50	118	53	20	19
ENSMUSG00000029727	0	1	5	0	0	0	0	0	0	0
ENSMUSG00000029729	87	103	427	119	105	277	653	244	138	110
ENSMUSG00000029730	12	8	40	11	7	25	77	15	7	11
ENSMUSG00000029735	2	4	20	5	1	11	37	14	3	7
ENSMUSG00000029736	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000029752	1	5	19	1	6	27	86	27	4	9
ENSMUSG00000029754	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029755	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029757	1	0	2	0	0	0	0	1	0	0
ENSMUSG00000029759	19	31	98	37	22	57	173	63	42	37
ENSMUSG00000029761	113	178	519	166	126	425	1259	472	241	231
ENSMUSG00000029762	2	9	22	5	4	13	36	18	9	5
ENSMUSG00000029763	99	168	504	160	122	338	791	306	190	142
ENSMUSG00000029765	31	41	163	53	29	122	275	130	73	52
ENSMUSG00000029766	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029767	362	453	2025	566	440	1294	3675	1154	1001	497
ENSMUSG00000029769	2	0	16	0	3	13	60	8	8	2
ENSMUSG00000029771	0	1	7	2	0	14	56	17	3	7
ENSMUSG00000029772	27	22	122	36	20	71	191	58	34	27
ENSMUSG00000029775	53	84	258	58	73	173	563	190	128	68
ENSMUSG00000029776	124	172	667	173	158	396	1109	360	215	116
ENSMUSG00000029777	48	74	233	63	40	155	613	236	153	58
ENSMUSG00000029778	3	4	49	6	0	22	87	45	18	4
ENSMUSG00000029780	47	90	294	98	46	189	310	103	93	57
ENSMUSG00000029781	103	132	678	132	84	352	1043	435	245	164
ENSMUSG00000029782	18	31	102	28	25	58	189	90	35	35
ENSMUSG00000029784	0	0	0	0	0	1	2	0	2	0
ENSMUSG00000029787	19	34	173	42	28	75	190	56	41	54
ENSMUSG00000029788	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029790	1	6	12	2	2	5	37	11	5	12
ENSMUSG00000029797	1	1	3	1	1	1	6	2	3	0
ENSMUSG00000029798	21	25	98	31	21	68	193	76	40	38
ENSMUSG00000029802	37	56	185	55	50	109	456	148	109	51
ENSMUSG00000029804	57	69	337	93	28	192	667	203	117	69
ENSMUSG00000029810	4	8	43	11	5	27	147	89	38	11
ENSMUSG00000029811	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029813	0	0	4	0	0	0	6	1	0	0
ENSMUSG00000029814	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000029815	22	31	115	37	36	76	146	42	51	32
ENSMUSG00000029816	2	4	10	4	0	8	10	15	8	2
ENSMUSG00000029817	130	148	578	186	210	358	497	183	177	142
ENSMUSG00000029819	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029821	1	2	2	1	0	1	15	6	1	1
ENSMUSG00000029822	35	48	178	42	32	133	313	102	42	38
ENSMUSG00000029823	576	775	2503	937	585	1650	2331	990	757	823
ENSMUSG00000029826	58	66	286	94	60	151	457	166	110	93
ENSMUSG00000029828	2	1	6	3	0	2	1	2	0	3
ENSMUSG00000029829	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029830	0	0	4	0	0	5	9	2	1	1
ENSMUSG00000029831	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029832	0	0	2	0	0	0	1	1	0	0
ENSMUSG00000029833	44	92	284	73	69	218	534	193	139	80
ENSMUSG00000029836	13	14	75	32	26	57	148	37	27	32
ENSMUSG00000029837	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029838	7	6	46	2	4	29	235	102	31	21
ENSMUSG00000029840	61	91	358	111	74	254	741	288	166	99
ENSMUSG00000029843	1	1	3	1	0	7	34	25	13	1
ENSMUSG00000029844	0	1	4	0	1	0	0	0	0	0
ENSMUSG00000029847	0	0	3	1	0	0	1	0	0	0
ENSMUSG00000029848	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029851	2	5	19	7	0	15	50	19	7	9
ENSMUSG00000029859	0	1	0	0	0	1	4	3	1	0
ENSMUSG00000029860	23	40	186	40	27	66	279	125	57	38
ENSMUSG00000029861	1	0	4	0	0	2	8	4	4	2
ENSMUSG00000029862	11	9	36	9	8	21	9	2	3	8
ENSMUSG00000029863	17	15	49	19	12	27	104	39	28	17
ENSMUSG00000029864	49	65	309	117	75	185	153	57	48	42
ENSMUSG00000029865	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029866	0	0	0	0	1	0	1	0	1	0
ENSMUSG00000029867	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029868	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029869	2	0	0	0	0	4	12	5	1	1
ENSMUSG00000029875	0	0	1	0	0	0	8	1	0	1
ENSMUSG00000029878	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000029882	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029883	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029885	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029909	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029910	7	6	27	14	5	16	75	17	17	8
ENSMUSG00000029911	37	67	193	81	55	117	252	96	79	67
ENSMUSG00000029913	22	32	113	26	27	83	147	50	39	36
ENSMUSG00000029915	1	2	3	2	1	5	9	11	3	2
ENSMUSG00000029916	17	29	105	19	11	46	137	51	31	16
ENSMUSG00000029917	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029918	9	12	34	9	3	18	43	11	6	3
ENSMUSG00000029919	3	1	22	4	1	13	46	16	13	10
ENSMUSG00000029920	35	80	215	64	46	143	304	95	63	67
ENSMUSG00000029922	24	30	131	33	23	67	194	134	145	42
ENSMUSG00000029923	0	0	4	0	0	2	3	0	0	0
ENSMUSG00000029924	29	25	99	33	16	60	137	61	49	49
ENSMUSG00000029925	1	3	16	4	3	11	18	10	10	6
ENSMUSG00000029992	46	73	258	87	41	148	388	144	76	69
ENSMUSG00000029993	35	39	140	46	34	91	227	97	62	40
ENSMUSG00000029994	15	26	126	31	28	82	315	106	52	33
ENSMUSG00000029998	47	77	353	82	75	206	595	213	155	58
ENSMUSG00000029999	1	2	8	2	2	4	11	4	0	5
ENSMUSG00000030000	2	0	2	0	1	1	11	2	2	1
ENSMUSG00000030001	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030002	88	129	401	124	98	244	506	224	152	106
ENSMUSG00000030004	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030007	86	136	548	161	107	389	1007	321	208	138
ENSMUSG00000030008	2	2	10	3	2	15	15	14	10	1
ENSMUSG00000030016	185	272	1142	311	267	670	1305	459	330	298
ENSMUSG00000030017	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030019	14	11	58	22	14	45	104	54	21	22
ENSMUSG00000030020	18	11	73	22	4	30	134	76	26	25
ENSMUSG00000030022	72	113	432	157	119	271	940	260	177	129
ENSMUSG00000030029	31	38	165	36	29	117	281	113	67	41
ENSMUSG00000030030	0	0	2	0	0	1	0	1	0	0
ENSMUSG00000030031	6	4	25	8	7	9	23	12	8	4
ENSMUSG00000030032	2	1	1	0	0	3	6	8	0	1
ENSMUSG00000030034	3	6	29	4	2	14	59	21	9	4
ENSMUSG00000030035	14	15	91	13	10	65	193	65	49	20
ENSMUSG00000030036	2	11	27	7	8	17	68	21	5	2
ENSMUSG00000030037	0	0	0	0	0	0	4	0	0	0
ENSMUSG00000030041	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000030042	5	14	48	10	4	33	92	25	16	13
ENSMUSG00000030043	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030045	23	27	134	37	30	122	339	82	56	39
ENSMUSG00000030046	0	0	0	65	0	1	2	1	1103	0
ENSMUSG00000030047	7	11	27	6	4	28	78	26	7	8
ENSMUSG00000030048	1	0	0	0	1	1	3	2	0	0
ENSMUSG00000030049	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030050	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030051	5	4	31	14	6	23	38	27	15	21
ENSMUSG00000030054	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000030055	1	0	11	0	0	1	14	4	2	2
ENSMUSG00000030056	15	25	62	9	5	42	81	29	21	11
ENSMUSG00000030057	434	476	1843	624	471	1246	2554	812	657	626
ENSMUSG00000030058	30	55	237	64	43	159	550	191	104	48
ENSMUSG00000030059	107	137	655	183	149	423	1270	391	315	175
ENSMUSG00000030060	1	4	23	4	3	7	29	18	2	8
ENSMUSG00000030061	84	118	438	141	108	312	748	268	194	123
ENSMUSG00000030062	56	86	333	96	52	226	623	181	135	69
ENSMUSG00000030064	39	44	165	51	44	135	261	120	54	51
ENSMUSG00000030067	66	71	316	74	57	177	334	202	124	88
ENSMUSG00000030068	3	5	18	8	2	9	27	12	6	6
ENSMUSG00000030069	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000030074	5	10	56	7	6	34	99	83	19	8
ENSMUSG00000030075	1	0	1	1	0	2	0	0	0	0
ENSMUSG00000030077	2	4	29	8	5	13	14	5	4	14
ENSMUSG00000030079	16	10	62	14	14	34	98	15	21	14
ENSMUSG00000030082	35	32	161	44	35	109	369	130	71	38
ENSMUSG00000030083	8	5	51	8	8	23	76	17	17	9
ENSMUSG00000030084	34	40	183	52	20	111	278	135	54	48
